customer_id,tenure_months,contract,internet_service,monthly_charges,total_charges,tech_support,online_security,paperless_billing,payment_method,num_support_calls,senior_citizen,partner,dependents,churn
CUST-00255,19,Month-to-month,Fiber optic,67.37,1281.3,No,Yes,No,Bank transfer,2,0,Yes,Yes,0
CUST-00256,66,Month-to-month,DSL,44.82,2937.96,No,No,No,Mailed check,2,0,No,No,0
CUST-00257,28,Month-to-month,DSL,63.55,1844.69,Yes,Yes,Yes,Electronic check,1,0,No,No,0
CUST-00258,20,Month-to-month,No,44.88,914.39,No,No,Yes,Electronic check,2,1,Yes,Yes,1
CUST-00259,2,Two year,Fiber optic,103.96,301.81,No,No,Yes,Electronic check,1,0,No,No,0
CUST-00260,22,Month-to-month,DSL,84.76,1988.93,No,Yes,Yes,Bank transfer,2,0,No,No,0
CUST-00261,72,Two year,DSL,78.01,5771.76,No,Yes,No,Bank transfer,0,1,Yes,No,0
CUST-00262,3,One year,DSL,95.9,369.55,No,Yes,Yes,Electronic check,1,0,Yes,No,0
CUST-00263,17,Month-to-month,No,18.0,340.01,No,Yes,No,Bank transfer,2,0,No,Yes,1
CUST-00264,50,Two year,No,79.7,3698.76,No,No,Yes,Credit card,1,0,Yes,No,0
CUST-00265,32,Month-to-month,Fiber optic,32.23,1009.24,Yes,No,No,Bank transfer,0,1,Yes,No,0
CUST-00266,28,Month-to-month,DSL,64.82,1702.19,Yes,No,No,Mailed check,1,0,No,No,0
CUST-00267,29,Month-to-month,Fiber optic,57.21,1760.79,Yes,No,No,Electronic check,1,0,No,Yes,0
CUST-00268,10,Two year,Fiber optic,81.54,908.91,Yes,No,No,Credit card,2,0,Yes,Yes,0
CUST-00269,8,Month-to-month,DSL,70.7,637.92,Yes,Yes,Yes,Mailed check,1,0,No,No,0
CUST-00270,39,Month-to-month,Fiber optic,98.63,3677.6,No,No,No,Credit card,0,1,No,Yes,0
CUST-00271,39,Month-to-month,Fiber optic,49.95,2010.3,Yes,No,Yes,Bank transfer,1,0,Yes,Yes,0
CUST-00272,48,Month-to-month,No,82.73,3864.45,No,No,No,Credit card,3,0,No,Yes,0
CUST-00273,58,One year,Fiber optic,69.06,4197.94,No,No,Yes,Credit card,0,1,Yes,No,1
CUST-00274,17,Month-to-month,No,24.12,403.74,Yes,No,Yes,Bank transfer,6,0,No,No,0
CUST-00275,16,Month-to-month,DSL,42.03,666.41,No,No,No,Electronic check,2,0,Yes,No,0
CUST-00276,38,Month-to-month,DSL,61.25,2494.07,Yes,Yes,Yes,Electronic check,1,0,Yes,No,0
CUST-00277,25,Month-to-month,No,92.81,2358.89,No,Yes,Yes,Electronic check,0,1,No,No,1
CUST-00278,29,Two year,Fiber optic,76.59,2221.78,No,No,Yes,Electronic check,0,0,No,No,1
CUST-00279,38,Month-to-month,Fiber optic,35.81,1330.62,Yes,No,No,Electronic check,3,0,Yes,No,0
CUST-00280,52,Two year,Fiber optic,61.49,3339.41,No,Yes,No,Mailed check,1,0,No,No,0
CUST-00281,9,Month-to-month,Fiber optic,115.45,1100.13,No,No,No,Electronic check,2,1,No,No,1
CUST-00282,11,Month-to-month,No,67.78,775.48,Yes,No,No,Mailed check,2,0,No,Yes,1
CUST-00283,2,Two year,No,56.82,156.57,No,No,Yes,Credit card,2,0,No,No,0
CUST-00284,20,Month-to-month,Fiber optic,77.29,1587.56,No,Yes,Yes,Bank transfer,0,0,No,No,0
CUST-00285,0,One year,Fiber optic,84.08,87.32,Yes,No,No,Credit card,1,1,No,Yes,1
CUST-00286,15,Two year,Fiber optic,53.6,895.02,No,No,No,Electronic check,1,1,No,No,1
CUST-00287,18,Month-to-month,Fiber optic,77.56,1546.33,Yes,Yes,Yes,Mailed check,0,0,No,No,0
CUST-00288,8,Month-to-month,DSL,56.78,496.18,No,No,Yes,Electronic check,0,1,No,Yes,1
CUST-00289,21,One year,Fiber optic,82.98,1855.21,Yes,No,Yes,Mailed check,2,0,No,Yes,1
CUST-00290,0,Month-to-month,DSL,69.24,68.05,No,No,Yes,Bank transfer,4,0,No,Yes,1
CUST-00291,0,Month-to-month,Fiber optic,77.05,75.68,No,Yes,Yes,Electronic check,6,0,Yes,No,1
CUST-00292,41,Month-to-month,Fiber optic,46.02,1973.31,Yes,No,Yes,Electronic check,1,0,Yes,No,0
CUST-00293,10,Month-to-month,DSL,44.47,501.55,Yes,Yes,Yes,Bank transfer,4,1,No,No,0
CUST-00294,3,One year,DSL,88.64,320.16,Yes,No,Yes,Bank transfer,1,0,No,No,0
CUST-00295,17,Month-to-month,No,63.02,1181.34,No,No,No,Bank transfer,0,0,No,Yes,1
CUST-00296,35,Month-to-month,No,72.13,2657.57,Yes,No,No,Electronic check,2,0,No,No,1
CUST-00297,5,One year,Fiber optic,57.34,346.85,No,No,Yes,Mailed check,1,0,Yes,No,1
CUST-00298,23,Month-to-month,Fiber optic,87.47,2157.65,No,No,Yes,Electronic check,2,0,Yes,No,0
CUST-00299,2,Month-to-month,No,49.8,146.5,No,No,No,Credit card,1,0,No,No,1
CUST-00300,1,One year,No,61.61,125.19,Yes,No,Yes,Credit card,1,0,Yes,No,0
CUST-00301,18,Month-to-month,No,84.65,1591.94,Yes,Yes,No,Electronic check,1,0,No,Yes,0
CUST-00302,18,One year,Fiber optic,94.32,1758.82,No,Yes,Yes,Electronic check,2,0,No,Yes,0
CUST-00303,24,Two year,No,51.91,1209.17,No,Yes,No,Bank transfer,0,0,No,No,0
CUST-00304,31,Month-to-month,Fiber optic,113.99,3746.58,No,No,Yes,Electronic check,2,0,Yes,No,1
CUST-00305,72,Month-to-month,DSL,72.83,5489.81,No,No,Yes,Credit card,2,1,Yes,Yes,0
CUST-00306,17,Month-to-month,No,38.93,732.75,Yes,No,No,Bank transfer,0,0,Yes,No,1
CUST-00307,9,Month-to-month,Fiber optic,74.23,681.48,No,Yes,No,Electronic check,2,0,No,No,1
CUST-00308,38,Two year,No,55.43,2040.14,Yes,No,Yes,Electronic check,1,0,Yes,No,0
CUST-00309,7,Two year,Fiber optic,75.85,608.51,No,Yes,No,Bank transfer,1,1,No,Yes,0
CUST-00310,13,Month-to-month,No,63.93,920.34,No,No,Yes,Mailed check,3,0,Yes,No,0
CUST-00311,1,One year,Fiber optic,66.86,135.42,Yes,No,No,Bank transfer,2,0,No,Yes,0
CUST-00312,0,Two year,No,42.21,40.87,No,Yes,Yes,Electronic check,1,0,No,No,0
CUST-00313,72,Two year,Fiber optic,89.75,6610.04,No,No,Yes,Electronic check,1,0,Yes,No,0
CUST-00314,43,Month-to-month,DSL,36.1,1446.74,No,Yes,No,Bank transfer,2,0,No,Yes,0
CUST-00315,28,Month-to-month,DSL,37.28,1080.45,Yes,No,Yes,Mailed check,0,1,Yes,Yes,0
CUST-00316,12,Month-to-month,DSL,74.18,869.07,Yes,No,Yes,Electronic check,3,0,No,No,1
CUST-00317,4,Two year,Fiber optic,105.07,476.56,Yes,No,Yes,Electronic check,1,0,Yes,No,1
CUST-00318,4,Month-to-month,DSL,56.19,284.77,Yes,No,Yes,Bank transfer,2,0,No,Yes,0
CUST-00319,6,One year,Fiber optic,82.52,561.26,No,No,No,Bank transfer,1,1,Yes,Yes,0
CUST-00320,19,Month-to-month,DSL,91.83,1669.35,No,No,Yes,Electronic check,0,0,No,Yes,0
CUST-00321,30,Month-to-month,Fiber optic,85.37,2573.11,Yes,No,No,Bank transfer,2,0,Yes,No,1
CUST-00322,25,Month-to-month,No,57.22,1352.95,No,No,Yes,Electronic check,2,0,No,No,0
CUST-00323,7,Two year,Fiber optic,37.72,287.25,No,Yes,Yes,Electronic check,1,0,Yes,No,0
CUST-00324,72,Month-to-month,Fiber optic,18.0,1213.62,Yes,No,Yes,Bank transfer,0,0,Yes,No,0
CUST-00325,32,One year,Fiber optic,58.43,1798.82,Yes,Yes,No,Bank transfer,1,0,No,No,0
CUST-00326,19,Month-to-month,Fiber optic,94.45,1755.52,Yes,Yes,Yes,Electronic check,0,0,No,Yes,1
CUST-00327,22,Month-to-month,Fiber optic,36.9,811.16,No,Yes,Yes,Electronic check,2,0,No,Yes,1
CUST-00328,13,Month-to-month,DSL,82.51,1058.32,No,Yes,Yes,Electronic check,3,0,Yes,No,1
CUST-00329,6,Month-to-month,No,41.25,282.73,No,Yes,No,Credit card,0,0,No,Yes,0
CUST-00330,10,Month-to-month,DSL,67.65,715.18,Yes,Yes,Yes,Electronic check,1,0,No,No,0
CUST-00331,34,Month-to-month,DSL,82.69,2969.34,No,No,No,Electronic check,0,0,Yes,No,1
CUST-00332,0,Month-to-month,Fiber optic,48.51,49.67,Yes,Yes,Yes,Electronic check,1,0,No,Yes,1
CUST-00333,2,Month-to-month,DSL,69.26,212.69,No,Yes,Yes,Mailed check,4,0,No,No,1
CUST-00334,1,Two year,Fiber optic,54.62,106.01,No,No,Yes,Bank transfer,2,0,No,Yes,0
CUST-00335,0,Two year,DSL,82.63,77.97,Yes,Yes,Yes,Electronic check,5,1,No,Yes,0
CUST-00336,46,Month-to-month,Fiber optic,70.88,3205.8,No,Yes,Yes,Mailed check,0,0,No,Yes,0
CUST-00337,29,One year,Fiber optic,66.41,1998.49,No,No,No,Electronic check,0,0,No,No,0
CUST-00338,15,Two year,Fiber optic,103.96,1629.21,No,Yes,Yes,Mailed check,0,0,No,No,1
CUST-00339,2,Month-to-month,No,81.56,243.13,Yes,Yes,Yes,Electronic check,2,0,Yes,Yes,0
CUST-00340,16,Two year,Fiber optic,47.74,814.87,No,No,Yes,Electronic check,1,0,No,No,0
CUST-00341,15,Two year,DSL,62.85,1043.57,No,No,Yes,Mailed check,3,1,No,Yes,0
CUST-00342,4,Month-to-month,Fiber optic,63.1,328.62,No,No,Yes,Bank transfer,2,0,Yes,No,1
CUST-00343,13,Month-to-month,DSL,67.01,962.6,Yes,No,No,Bank transfer,1,0,No,No,0
CUST-00344,12,Two year,No,120.0,1419.22,No,No,Yes,Mailed check,1,1,No,No,0
CUST-00345,22,Month-to-month,Fiber optic,74.27,1788.33,Yes,No,No,Electronic check,2,0,No,No,1
CUST-00346,24,Month-to-month,DSL,18.0,452.5,No,Yes,Yes,Electronic check,1,0,No,Yes,1
CUST-00347,1,Month-to-month,No,51.43,103.27,Yes,No,Yes,Mailed check,2,0,Yes,Yes,0
CUST-00348,11,Month-to-month,DSL,18.0,195.15,Yes,Yes,Yes,Credit card,1,0,No,No,0
CUST-00349,23,One year,DSL,56.76,1323.97,No,No,Yes,Credit card,2,0,Yes,No,0
CUST-00350,16,One year,DSL,18.0,304.16,No,No,Yes,Bank transfer,1,0,No,No,0
CUST-00351,46,Two year,DSL,43.21,1912.63,No,No,Yes,Mailed check,3,0,Yes,Yes,0
CUST-00352,25,Month-to-month,Fiber optic,26.98,640.09,No,No,Yes,Bank transfer,2,0,No,No,1
CUST-00353,4,Month-to-month,No,74.6,365.49,Yes,No,No,Electronic check,2,0,Yes,No,0
CUST-00354,1,Month-to-month,Fiber optic,65.01,125.72,Yes,Yes,Yes,Bank transfer,4,0,Yes,Yes,1
CUST-00355,24,Month-to-month,Fiber optic,72.57,1644.82,No,Yes,No,Electronic check,1,0,No,No,1
CUST-00356,0,Month-to-month,DSL,62.39,61.01,Yes,No,Yes,Electronic check,4,0,No,No,0
CUST-00357,21,Two year,Fiber optic,30.14,607.49,No,No,No,Electronic check,0,0,Yes,Yes,0
CUST-00358,67,Two year,Fiber optic,77.84,5100.89,No,No,Yes,Mailed check,3,0,Yes,Yes,0
CUST-00359,20,Month-to-month,DSL,113.06,2233.14,No,No,Yes,Bank transfer,0,0,No,Yes,0
CUST-00360,11,One year,No,75.23,943.9,No,No,No,Bank transfer,3,0,No,Yes,0
CUST-00361,24,Month-to-month,No,54.35,1229.95,Yes,No,Yes,Credit card,4,0,No,No,0
CUST-00362,14,Month-to-month,No,29.3,432.47,No,No,Yes,Credit card,0,0,Yes,No,0
CUST-00363,18,One year,No,42.3,741.64,No,No,Yes,Electronic check,3,0,No,No,0
CUST-00364,68,Month-to-month,Fiber optic,76.33,4992.34,No,No,Yes,Mailed check,2,0,No,No,0
CUST-00365,11,Two year,Fiber optic,91.83,1022.16,No,No,No,Mailed check,0,0,No,No,0
CUST-00366,72,One year,No,71.52,5478.21,No,No,No,Credit card,3,0,Yes,No,0
CUST-00367,56,Month-to-month,Fiber optic,85.0,4384.02,No,No,No,Electronic check,2,0,No,Yes,0
CUST-00368,5,One year,DSL,82.69,486.81,Yes,No,No,Electronic check,0,0,No,No,0
CUST-00369,1,Month-to-month,DSL,77.66,153.95,No,No,Yes,Electronic check,3,0,Yes,No,1
CUST-00370,2,Month-to-month,Fiber optic,48.54,147.92,Yes,No,Yes,Credit card,1,0,Yes,No,0
CUST-00371,0,Month-to-month,No,69.35,68.93,Yes,No,No,Credit card,2,0,Yes,No,0
CUST-00372,2,Month-to-month,DSL,43.79,122.79,Yes,No,Yes,Mailed check,2,0,No,No,0
CUST-00373,27,One year,DSL,65.44,1813.46,Yes,Yes,Yes,Credit card,1,0,No,No,0
CUST-00374,1,Month-to-month,No,73.27,153.32,Yes,No,Yes,Electronic check,2,0,Yes,No,1
CUST-00375,9,One year,DSL,106.97,1098.87,No,No,No,Electronic check,2,0,No,Yes,1
CUST-00376,44,One year,Fiber optic,32.26,1405.28,Yes,No,Yes,Bank transfer,3,0,Yes,No,0
CUST-00377,0,Month-to-month,DSL,77.04,74.85,No,No,No,Electronic check,0,0,No,Yes,0
CUST-00378,40,Two year,No,102.03,3848.3,Yes,No,Yes,Electronic check,1,0,No,Yes,0
CUST-00379,7,Month-to-month,DSL,83.97,662.01,No,No,Yes,Credit card,1,0,Yes,No,1
CUST-00380,3,Month-to-month,DSL,85.82,323.38,Yes,Yes,No,Bank transfer,2,0,No,No,1
CUST-00381,28,Month-to-month,DSL,79.69,2117.39,Yes,Yes,No,Credit card,1,0,No,No,0
CUST-00382,23,Month-to-month,Fiber optic,97.46,2271.52,Yes,No,Yes,Electronic check,1,0,Yes,No,0
CUST-00383,50,Month-to-month,No,37.81,1748.52,No,No,Yes,Mailed check,4,0,Yes,No,0
CUST-00384,31,One year,No,30.35,891.58,No,Yes,Yes,Electronic check,2,0,No,No,0
CUST-00385,39,Month-to-month,Fiber optic,64.84,2419.46,Yes,Yes,No,Credit card,1,0,Yes,No,0
CUST-00386,7,Month-to-month,Fiber optic,18.0,151.0,Yes,No,Yes,Electronic check,2,0,No,No,1
CUST-00387,4,Two year,No,95.77,489.04,Yes,No,Yes,Mailed check,4,0,No,No,1
CUST-00388,33,One year,No,95.52,3186.83,No,No,No,Electronic check,2,0,Yes,No,1
CUST-00389,39,Two year,No,54.17,2025.71,No,No,Yes,Bank transfer,0,0,No,Yes,0
CUST-00390,72,Month-to-month,No,55.73,3978.13,Yes,No,Yes,Electronic check,0,1,No,No,0
CUST-00391,12,One year,DSL,63.19,819.29,Yes,No,No,Electronic check,1,1,Yes,No,0
CUST-00392,11,Two year,DSL,66.3,716.58,No,No,No,Mailed check,1,0,Yes,No,1
CUST-00393,35,One year,DSL,68.18,2572.75,Yes,No,No,Mailed check,1,0,No,No,0
CUST-00394,10,One year,Fiber optic,78.96,863.36,No,No,Yes,Electronic check,4,0,No,No,1
CUST-00395,64,Month-to-month,DSL,60.68,4134.46,Yes,No,No,Electronic check,2,0,No,No,0
CUST-00396,46,Month-to-month,DSL,88.58,4039.86,No,Yes,No,Credit card,0,0,Yes,No,0
CUST-00397,13,Month-to-month,DSL,76.15,1059.2,No,Yes,Yes,Electronic check,1,0,Yes,Yes,0
CUST-00398,33,Month-to-month,DSL,49.83,1642.07,No,Yes,No,Electronic check,3,0,Yes,Yes,0
CUST-00399,33,Two year,DSL,98.38,3015.19,No,No,Yes,Electronic check,1,0,No,No,1
CUST-00400,2,Month-to-month,Fiber optic,31.04,95.68,No,No,No,Credit card,1,1,Yes,Yes,1
CUST-00401,55,Two year,Fiber optic,62.7,3396.56,No,No,No,Electronic check,1,0,No,Yes,0
CUST-00402,16,Two year,Fiber optic,89.17,1471.38,Yes,Yes,No,Credit card,1,1,No,No,0
CUST-00403,42,Month-to-month,Fiber optic,46.92,1924.74,No,No,Yes,Credit card,2,0,No,No,0
CUST-00404,9,Month-to-month,No,72.74,701.87,No,No,No,Mailed check,1,0,No,Yes,1
CUST-00405,54,Two year,Fiber optic,78.58,4360.07,No,No,Yes,Electronic check,2,0,No,Yes,0
CUST-00406,11,Two year,Fiber optic,43.49,524.54,Yes,Yes,No,Bank transfer,0,0,No,No,0
CUST-00407,0,Month-to-month,DSL,63.19,64.53,No,No,No,Bank transfer,0,0,Yes,Yes,0
CUST-00408,56,Month-to-month,DSL,61.09,3643.0,No,No,Yes,Bank transfer,3,0,Yes,Yes,0
CUST-00409,2,Month-to-month,Fiber optic,51.21,147.28,No,No,Yes,Credit card,2,0,No,Yes,1
CUST-00410,9,One year,DSL,120.0,1141.01,Yes,No,No,Electronic check,0,0,No,No,1
CUST-00411,71,Month-to-month,DSL,45.92,3220.37,Yes,No,Yes,Bank transfer,1,0,Yes,Yes,0
CUST-00412,72,One year,Fiber optic,90.12,6073.24,Yes,No,No,Electronic check,2,0,No,No,0
CUST-00413,20,Month-to-month,Fiber optic,55.18,1174.66,No,No,Yes,Mailed check,0,1,Yes,Yes,1
CUST-00414,23,Month-to-month,No,37.83,896.27,No,No,No,Bank transfer,2,1,No,No,0
CUST-00415,14,Month-to-month,No,67.57,944.33,No,Yes,Yes,Electronic check,2,0,No,No,1
CUST-00416,8,Month-to-month,DSL,81.23,752.71,No,No,Yes,Electronic check,2,0,No,No,1
CUST-00417,9,Month-to-month,Fiber optic,88.01,873.82,No,Yes,No,Electronic check,3,0,No,Yes,1
CUST-00418,26,Month-to-month,Fiber optic,104.06,2543.0,No,Yes,No,Mailed check,1,0,Yes,No,1
CUST-00419,33,Month-to-month,DSL,120.0,3792.27,No,No,Yes,Credit card,2,0,No,No,0
CUST-00420,37,Month-to-month,Fiber optic,71.26,2799.04,No,Yes,No,Mailed check,0,0,No,No,0
CUST-00421,37,Month-to-month,Fiber optic,48.42,1761.13,No,Yes,Yes,Bank transfer,1,0,No,No,1
CUST-00422,2,Two year,DSL,76.32,239.87,No,No,No,Electronic check,3,1,Yes,Yes,0
CUST-00423,16,Month-to-month,Fiber optic,58.34,971.41,Yes,No,Yes,Electronic check,2,0,Yes,No,1
CUST-00424,1,Month-to-month,DSL,88.15,164.17,Yes,Yes,Yes,Electronic check,1,1,Yes,Yes,1
CUST-00425,19,One year,No,32.57,644.29,No,No,Yes,Electronic check,0,0,No,No,0
CUST-00426,13,Two year,Fiber optic,120.0,1537.79,No,Yes,Yes,Mailed check,1,0,Yes,No,0
CUST-00427,52,Month-to-month,No,86.4,4675.95,No,Yes,No,Credit card,0,0,Yes,Yes,0
CUST-00428,10,One year,Fiber optic,22.9,250.43,Yes,No,No,Mailed check,0,1,No,No,0
CUST-00429,2,One year,No,47.27,148.13,No,Yes,Yes,Mailed check,0,0,No,No,0
CUST-00430,3,One year,Fiber optic,85.4,342.8,No,No,Yes,Electronic check,0,0,Yes,Yes,0
CUST-00431,34,Month-to-month,Fiber optic,94.41,2998.28,No,Yes,No,Electronic check,1,1,No,No,0
CUST-00432,23,One year,DSL,33.19,773.83,No,No,Yes,Electronic check,1,0,No,Yes,0
CUST-00433,2,Month-to-month,DSL,82.83,243.44,No,No,Yes,Bank transfer,1,0,No,No,0
CUST-00434,2,One year,No,18.0,56.03,No,No,Yes,Mailed check,1,0,No,No,0
CUST-00435,28,One year,Fiber optic,62.77,1756.38,No,No,Yes,Electronic check,1,0,No,No,0
CUST-00436,1,Month-to-month,Fiber optic,92.8,183.56,Yes,No,Yes,Bank transfer,1,0,No,No,1
CUST-00437,41,Two year,DSL,51.21,1995.73,Yes,No,No,Mailed check,1,0,No,No,0
CUST-00438,29,Month-to-month,DSL,27.33,768.0,Yes,Yes,Yes,Electronic check,4,0,No,No,1
CUST-00439,2,Two year,Fiber optic,68.66,202.33,Yes,No,No,Bank transfer,2,0,Yes,No,0
CUST-00440,2,Month-to-month,DSL,49.88,150.32,Yes,Yes,Yes,Bank transfer,2,1,No,No,1
CUST-00441,72,Month-to-month,DSL,80.74,5689.61,Yes,No,Yes,Electronic check,3,0,No,Yes,1
CUST-00442,11,Month-to-month,No,42.87,496.38,Yes,No,Yes,Bank transfer,1,1,No,Yes,0
CUST-00443,11,Two year,No,45.68,514.39,Yes,Yes,No,Electronic check,2,1,Yes,No,0
CUST-00444,40,Month-to-month,Fiber optic,18.0,741.48,Yes,No,Yes,Bank transfer,1,0,Yes,No,1
CUST-00445,70,Month-to-month,DSL,69.25,4429.11,Yes,Yes,Yes,Credit card,1,0,No,No,0
CUST-00446,72,Month-to-month,Fiber optic,60.98,4348.78,No,No,No,Mailed check,3,0,Yes,Yes,0
CUST-00447,33,One year,DSL,35.29,1080.52,No,Yes,Yes,Electronic check,4,0,Yes,No,0
CUST-00448,11,Month-to-month,DSL,69.84,828.88,Yes,No,No,Mailed check,1,0,No,Yes,0
CUST-00449,2,Month-to-month,No,90.68,246.1,No,Yes,No,Electronic check,1,0,Yes,No,0
CUST-00450,36,Month-to-month,DSL,59.61,2296.02,No,Yes,Yes,Electronic check,2,0,No,No,0
CUST-00451,19,Month-to-month,No,71.7,1393.41,No,No,Yes,Bank transfer,2,0,No,No,1
CUST-00452,13,Month-to-month,No,71.83,1008.24,Yes,Yes,Yes,Electronic check,1,0,No,No,0
CUST-00453,56,Month-to-month,No,34.89,2044.49,No,No,No,Electronic check,0,0,No,No,0
CUST-00454,2,One year,No,116.41,326.64,Yes,No,Yes,Bank transfer,0,0,Yes,Yes,0
CUST-00455,16,Month-to-month,DSL,53.23,887.72,Yes,Yes,No,Bank transfer,2,0,No,No,0
CUST-00456,0,Month-to-month,Fiber optic,81.4,83.8,Yes,No,No,Electronic check,1,0,No,No,1
CUST-00457,15,Month-to-month,Fiber optic,84.23,1321.62,Yes,Yes,Yes,Bank transfer,2,0,No,No,0
CUST-00458,1,Two year,Fiber optic,61.51,117.97,No,Yes,No,Credit card,1,0,No,No,0
CUST-00459,3,Two year,DSL,80.17,306.36,No,Yes,Yes,Electronic check,5,0,Yes,No,1
CUST-00460,3,Two year,DSL,71.15,272.54,No,No,Yes,Mailed check,1,0,Yes,No,0
CUST-00461,25,Month-to-month,DSL,29.56,762.65,Yes,Yes,No,Bank transfer,3,0,No,Yes,1
CUST-00462,32,Month-to-month,No,56.69,1696.51,Yes,No,Yes,Bank transfer,1,0,Yes,No,0
CUST-00463,21,Month-to-month,No,49.69,1051.98,Yes,No,Yes,Electronic check,2,0,No,No,0
CUST-00464,72,Month-to-month,Fiber optic,53.46,3840.48,Yes,No,No,Electronic check,1,1,Yes,No,0
CUST-00465,11,Month-to-month,Fiber optic,32.4,395.78,No,No,No,Bank transfer,5,0,Yes,No,0
CUST-00466,8,One year,Fiber optic,93.16,821.25,No,No,Yes,Credit card,2,0,Yes,Yes,0
CUST-00467,48,Two year,Fiber optic,105.05,5347.82,No,No,No,Bank transfer,2,0,No,Yes,0
CUST-00468,6,Two year,DSL,89.45,605.22,No,Yes,Yes,Credit card,4,0,No,No,1
CUST-00469,72,Month-to-month,DSL,96.76,7046.66,No,No,No,Bank transfer,1,0,Yes,Yes,0
CUST-00470,0,One year,DSL,56.38,50.89,Yes,No,No,Credit card,3,0,No,No,0
CUST-00471,72,Month-to-month,No,49.09,3353.39,No,No,Yes,Bank transfer,4,0,No,No,0
CUST-00472,1,Month-to-month,No,45.54,93.11,No,Yes,Yes,Credit card,1,0,Yes,No,0
CUST-00473,53,One year,Fiber optic,81.1,4326.55,No,Yes,No,Electronic check,0,0,Yes,No,0
CUST-00474,18,Month-to-month,DSL,70.68,1399.22,No,No,No,Credit card,0,0,No,No,1
CUST-00475,72,Month-to-month,Fiber optic,63.07,4663.65,Yes,Yes,Yes,Electronic check,1,0,Yes,No,0
CUST-00476,1,Month-to-month,Fiber optic,97.38,188.42,No,No,Yes,Electronic check,3,0,No,No,1
CUST-00477,19,One year,Fiber optic,75.12,1527.65,No,Yes,Yes,Mailed check,3,0,Yes,No,0
CUST-00478,72,One year,DSL,44.03,3118.3,No,No,Yes,Electronic check,1,0,No,No,0
CUST-00479,17,Month-to-month,Fiber optic,47.98,820.05,No,No,No,Electronic check,7,0,No,No,1
CUST-00480,23,Two year,Fiber optic,82.05,1786.19,Yes,Yes,Yes,Credit card,2,0,Yes,No,0
CUST-00481,28,Month-to-month,DSL,91.04,2718.95,No,Yes,No,Bank transfer,1,0,No,No,1
CUST-00482,14,Month-to-month,DSL,78.79,1137.93,Yes,No,No,Credit card,2,0,Yes,Yes,1
CUST-00483,23,One year,Fiber optic,112.42,2705.57,Yes,Yes,No,Credit card,2,0,Yes,No,0
CUST-00484,21,One year,Fiber optic,105.88,2149.9,No,No,Yes,Mailed check,3,0,Yes,Yes,0
CUST-00485,55,Two year,No,76.03,4361.33,Yes,No,No,Electronic check,3,0,No,Yes,0
CUST-00486,1,Month-to-month,Fiber optic,44.04,90.16,No,Yes,No,Electronic check,2,0,Yes,No,1
CUST-00487,7,One year,No,32.25,250.86,No,No,Yes,Mailed check,0,1,No,No,0
CUST-00488,72,One year,DSL,55.32,4041.68,Yes,No,Yes,Bank transfer,2,0,No,No,0
CUST-00489,53,Two year,Fiber optic,83.83,4428.22,No,No,No,Mailed check,1,0,Yes,Yes,0
CUST-00490,14,Month-to-month,Fiber optic,110.67,1631.56,No,Yes,Yes,Mailed check,5,0,No,Yes,1
CUST-00491,23,One year,Fiber optic,75.44,1870.89,Yes,No,No,Electronic check,1,0,No,Yes,0
CUST-00492,7,One year,Fiber optic,94.22,787.71,No,No,Yes,Mailed check,3,0,No,Yes,0
CUST-00493,5,Month-to-month,Fiber optic,58.87,337.37,No,No,Yes,Electronic check,3,0,Yes,No,0
CUST-00494,14,Month-to-month,DSL,80.57,1147.83,No,Yes,Yes,Credit card,3,0,No,No,0
CUST-00495,10,Month-to-month,Fiber optic,85.58,890.14,No,Yes,Yes,Electronic check,0,0,Yes,No,1
CUST-00496,21,One year,DSL,18.0,402.18,No,No,Yes,Mailed check,2,0,No,No,0
CUST-00497,1,Two year,DSL,54.66,110.24,No,No,Yes,Electronic check,2,0,No,No,0
CUST-00498,72,One year,Fiber optic,88.74,5872.78,No,No,Yes,Bank transfer,2,0,Yes,No,0
CUST-00499,72,One year,Fiber optic,71.86,4790.79,Yes,Yes,Yes,Electronic check,2,0,Yes,Yes,0
CUST-00500,28,Month-to-month,Fiber optic,35.09,1014.49,No,No,Yes,Electronic check,4,1,Yes,No,1
CUST-00501,18,Month-to-month,Fiber optic,18.0,321.91,Yes,No,No,Mailed check,3,0,No,No,0
CUST-00502,8,Month-to-month,DSL,55.86,459.37,No,No,Yes,Credit card,1,0,No,No,1
CUST-00503,40,Month-to-month,Fiber optic,63.21,2493.26,No,Yes,No,Credit card,2,0,No,No,1
CUST-00504,27,Month-to-month,DSL,42.9,1239.18,No,No,No,Electronic check,0,0,Yes,No,0
CUST-00505,4,Month-to-month,Fiber optic,68.58,327.45,Yes,No,Yes,Bank transfer,0,0,No,Yes,1
CUST-00506,58,Month-to-month,DSL,77.66,4601.85,No,Yes,Yes,Electronic check,2,0,Yes,No,0
CUST-00507,41,Month-to-month,DSL,81.77,3554.84,Yes,No,No,Electronic check,0,0,No,Yes,0
CUST-00508,71,Month-to-month,DSL,18.0,1199.31,No,No,No,Mailed check,2,0,Yes,Yes,0
CUST-00509,31,Month-to-month,Fiber optic,32.14,1019.69,No,No,Yes,Electronic check,2,0,Yes,Yes,1
CUST-00510,22,Month-to-month,Fiber optic,57.38,1367.45,No,No,No,Bank transfer,1,0,Yes,No,0
